fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2022,72,DEPARTMENT OF CORRECTION,2011-05-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,804.47,42690.73,18261.01
2022,72,DEPARTMENT OF CORRECTION,2014-05-19T00:00:00.000,BRONX,MARINE OILER,ACTIVE,37.17,per Hour,1663.77,61842.22,2567.25,138965.29,4361.75
2022,72,DEPARTMENT OF CORRECTION,2012-09-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2056,59728.92,250.47,16883.38,11152.30
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,QUEENS,WARDEN-ASSISTANT DEPUTY WARDEN TED < 11/1/92,ACTIVE,119754.00,per Annum,2080,120167.79,497,43872.76,12174.72
2022,72,DEPARTMENT OF CORRECTION,2013-05-16T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,96208.00,per Annum,1965.72,91143.82,262.5,10259.75,10003.08
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,67196.00,per Annum,2080,63144.73,489.47,12170.19,8633.29
2022,72,DEPARTMENT OF CORRECTION,2019-02-11T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,56318.00,per Annum,0,0.00,0,0.00,1379.13
2022,72,DEPARTMENT OF CORRECTION,2014-05-08T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90692.93,1165.25,81094.64,13733.78
2022,72,DEPARTMENT OF CORRECTION,2018-07-23T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,62166.00,per Annum,2080,58051.11,1227.43,27821.90,8207.61
2022,72,DEPARTMENT OF CORRECTION,2013-01-03T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,1351.83,51599.40,16764.69
2022,72,DEPARTMENT OF CORRECTION,2015-08-06T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,346.98,22587.32,12010.82
2022,72,DEPARTMENT OF CORRECTION,1986-04-28T00:00:00.000,BRONX,CORRECTION OFFICER,CEASED,87211.00,per Annum,0,-481.62,0,0.00,240.81
2022,72,DEPARTMENT OF CORRECTION,2011-12-22T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,82947.14,743.97,31377.74,17364.33
2022,72,DEPARTMENT OF CORRECTION,2007-09-24T00:00:00.000,QUEENS,ADM MANAGER-NON-MGRL,ACTIVE,106575.00,per Annum,1820,99408.46,0,0.00,4762.39
2022,72,DEPARTMENT OF CORRECTION,2001-12-20T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90316.97,243.62,15349.13,15798.83
2022,72,DEPARTMENT OF CORRECTION,2013-05-16T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,696.47,47299.23,16156.57
2022,72,DEPARTMENT OF CORRECTION,2010-12-16T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,1964.22,76013.67,22282.16
2022,72,DEPARTMENT OF CORRECTION,2012-09-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,92073.00,per Annum,1948.57,68268.74,138,5363.09,11959.19
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,76398.62,174,8973.59,11034.69
2022,72,DEPARTMENT OF CORRECTION,2009-06-08T00:00:00.000,QUEENS,ADM MANAGER-NON-MGRL,ACTIVE,74123.00,per Annum,1820,73569.71,0,0.00,1764.36
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,67196.00,per Annum,688,15683.11,0,0.00,3485.99
2022,72,DEPARTMENT OF CORRECTION,2022-06-13T00:00:00.000,QUEENS,STAFF NURSE,ACTIVE,84744.00,per Annum,40,1625.23,0,0.00,0.00
2022,72,DEPARTMENT OF CORRECTION,1983-02-14T00:00:00.000,MANHATTAN,CAPTAIN,CEASED,118056.00,per Annum,1112,64789.17,0,0.00,49344.89
2022,72,DEPARTMENT OF CORRECTION,2021-09-07T00:00:00.000,QUEENS,ASBESTOS HANDLER SUPERVISOR,ACTIVE,79608.00,per Annum,1628.57,62150.18,0,0.00,861.98
2022,72,DEPARTMENT OF CORRECTION,2006-12-07T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90383.91,671.97,45355.47,16238.04
2022,72,DEPARTMENT OF CORRECTION,2015-07-20T00:00:00.000,QUEENS,ASSOCIATE CORRECTIONAL COUNSELOR,ACTIVE,79665.00,per Annum,1820,79141.08,54,2872.42,678.45
2022,72,DEPARTMENT OF CORRECTION,2018-07-23T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,62166.00,per Annum,690.3,16997.20,0,0.00,2506.18
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,77245.01,2187,72404.25,16448.70
2022,72,DEPARTMENT OF CORRECTION,2004-12-16T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,96208.00,per Annum,2080,93642.48,191.5,10380.15,14582.89
2022,72,DEPARTMENT OF CORRECTION,1989-06-12T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,54303.00,per Annum,1820,54154.11,9.25,301.00,6420.32
2022,72,DEPARTMENT OF CORRECTION,1996-01-04T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,1180.75,85475.56,18373.28
2022,72,DEPARTMENT OF CORRECTION,1996-07-01T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,425,29476.16,17756.18
2022,72,DEPARTMENT OF CORRECTION,2004-08-12T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90984.28,640,24841.27,22986.05
2022,72,DEPARTMENT OF CORRECTION,2007-08-30T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,273.38,18699.12,15532.42
2022,72,DEPARTMENT OF CORRECTION,2011-12-22T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90692.93,350,13387.09,18326.78
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,63444.94,381,11047.97,8756.40
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,53344.00,per Annum,0,-384.71,0,-10.67,189.46
2022,72,DEPARTMENT OF CORRECTION,2007-11-01T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90664.96,461.2,25609.59,17288.26
2022,72,DEPARTMENT OF CORRECTION,2015-03-05T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,89391.00,per Annum,-8,-342.84,0,0.00,-93.17
2022,72,DEPARTMENT OF CORRECTION,1991-04-25T00:00:00.000,QUEENS,CAPTAIN,CEASED,111821.00,per Annum,0,2367.53,0,176.87,130.91
2022,72,DEPARTMENT OF CORRECTION,2001-12-20T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,92073.00,per Annum,1288,56858.23,333,12965.50,34450.16
2022,72,DEPARTMENT OF CORRECTION,2004-12-16T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,523,20589.50,20465.66
2022,72,DEPARTMENT OF CORRECTION,2013-05-16T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91255.77,1553.5,64436.39,18884.86
2022,72,DEPARTMENT OF CORRECTION,2018-01-08T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,62166.00,per Annum,720,20933.83,285,6638.73,4161.14
2022,72,DEPARTMENT OF CORRECTION,2006-12-07T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,1258.27,49352.74,21939.33
2022,72,DEPARTMENT OF CORRECTION,2002-06-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ON SEPARATION LEAVE,92073.00,per Annum,2080,91820.81,86,3338.04,18846.25
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.88,534.52,37045.30,14928.15
2022,72,DEPARTMENT OF CORRECTION,2019-03-25T00:00:00.000,QUEENS,INVESTIGATOR,ACTIVE,58167.00,per Annum,1820,58007.56,51,1846.53,1112.72
2022,72,DEPARTMENT OF CORRECTION,1987-05-26T00:00:00.000,MANHATTAN,*COOK,ACTIVE,41549.00,per Annum,2080,41435.16,122,4241.51,10031.51
2022,72,DEPARTMENT OF CORRECTION,2013-01-03T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,729.23,50704.94,14615.60
2022,72,DEPARTMENT OF CORRECTION,2004-02-12T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91393.35,976,37883.10,21731.02
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,67196.00,per Annum,2080,63968.81,522.67,23667.93,8995.04
2022,72,DEPARTMENT OF CORRECTION,2019-02-11T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,50695.00,per Annum,0,414.00,0,0.00,-80.79
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,72646.88,-8,-53.15,11139.23
2022,72,DEPARTMENT OF CORRECTION,2007-03-08T00:00:00.000,QUEENS,CAPTAIN,CEASED,118506.00,per Annum,1400,68387.46,2,-180.83,23950.37
2022,72,DEPARTMENT OF CORRECTION,2005-11-03T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,601.02,41856.45,15149.52
2022,72,DEPARTMENT OF CORRECTION,1997-10-23T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,87211.00,per Annum,0,-165.10,0,0.00,82.55
2022,72,DEPARTMENT OF CORRECTION,2018-01-08T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,62166.00,per Annum,480,9553.55,8,323.67,2199.27
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,43186.03,463.47,11740.65,8096.38
2022,72,DEPARTMENT OF CORRECTION,2007-04-12T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,118056.00,per Annum,2080,119563.13,304,26997.04,14204.13
2022,72,DEPARTMENT OF CORRECTION,2015-03-05T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,1582.85,51111.56,0,0.00,9607.81
2022,72,DEPARTMENT OF CORRECTION,2015-08-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,87309.29,1828.5,69746.14,16128.37
2022,72,DEPARTMENT OF CORRECTION,2015-08-06T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,2139,81781.96,22472.88
2022,72,DEPARTMENT OF CORRECTION,2019-02-11T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,56318.00,per Annum,2080,55590.50,381.97,8018.85,5005.75
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91601.03,296.5,13765.20,18603.78
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,MANHATTAN,CORRECTION OFFICER,CEASED,92073.00,per Annum,1742.1,73412.98,171,6575.35,18851.91
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,67196.00,per Annum,1760,52431.17,8,346.87,9891.21
2022,72,DEPARTMENT OF CORRECTION,2017-11-06T00:00:00.000,QUEENS,RECREATION SUPERVISOR,ACTIVE,59269.00,per Annum,1820,59106.58,0,0.00,1653.58
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,54.75,3846.78,13469.38
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,66715.87,78,5043.48,10665.74
2022,72,DEPARTMENT OF CORRECTION,2016-01-14T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,88681.23,414.32,25724.29,10870.28
2022,72,DEPARTMENT OF CORRECTION,1999-04-01T00:00:00.000,MANHATTAN,CAPTAIN,CEASED,111821.00,per Annum,0,107.55,0,0.00,0.00
2022,72,DEPARTMENT OF CORRECTION,2005-06-02T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,541.07,37825.38,16334.39
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.85,233.28,14083.47,13977.32
2022,72,DEPARTMENT OF CORRECTION,1998-07-01T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,92073.00,per Annum,928,40965.98,263.92,17068.60,29232.77
2022,72,DEPARTMENT OF CORRECTION,2016-09-19T00:00:00.000,QUEENS,ROOFER,CEASED,319.55,per Day,786,35885.06,124.75,6881.79,6920.57
2022,72,DEPARTMENT OF CORRECTION,2014-10-30T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,92073.00,per Annum,180.55,7970.21,0,0.00,4058.87
2022,72,DEPARTMENT OF CORRECTION,2016-11-28T00:00:00.000,QUEENS,PSYCHOLOGIST,CEASED,57.53,per Hour,566.5,32590.82,0,0.00,0.00
2022,72,DEPARTMENT OF CORRECTION,2018-01-08T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,45330.00,per Annum,0,-158.43,0,0.00,79.22
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,62166.00,per Annum,1040,19052.92,0,0.00,117966.08
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,92073.00,per Annum,2080,25355.46,0,0.00,7375.38
2022,72,DEPARTMENT OF CORRECTION,2013-09-26T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,95463.00,per Annum,2080,96413.33,1168.75,60827.64,11175.25
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,67196.00,per Annum,1628.57,23888.02,0,0.00,3584.07
2022,72,DEPARTMENT OF CORRECTION,2014-10-30T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90316.97,162.5,11300.65,12603.87
2022,72,DEPARTMENT OF CORRECTION,2014-10-30T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,96208.00,per Annum,2080,97201.19,1575,61862.26,17380.30
2022,72,DEPARTMENT OF CORRECTION,2014-05-08T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.85,433.47,16887.75,14232.47
2022,72,DEPARTMENT OF CORRECTION,2001-10-11T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,2092.17,83282.28,24175.78
2022,72,DEPARTMENT OF CORRECTION,2019-02-11T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,45330.00,per Annum,0,0.00,0,0.00,-179.60
2022,72,DEPARTMENT OF CORRECTION,2014-10-20T00:00:00.000,QUEENS,SENIOR STATIONARY ENGINEER,ACTIVE,581.12,per Day,2080,151091.20,2184.25,231869.28,871.68
2022,72,DEPARTMENT OF CORRECTION,1993-05-10T00:00:00.000,QUEENS,FOOD SERVICE MANAGER,ACTIVE,63020.00,per Annum,1820,62847.45,14,620.19,5638.93
2022,72,DEPARTMENT OF CORRECTION,2004-02-12T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,2114.85,82360.84,24968.21
2022,72,DEPARTMENT OF CORRECTION,2021-07-01T00:00:00.000,QUEENS,FIRST DEPUTY COMMISSIONER,CEASED,220000.00,per Annum,983,118497.91,0,0.00,0.00
2022,72,DEPARTMENT OF CORRECTION,2013-09-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,1993.15,87986.27,288.52,19653.57,14027.29
2022,72,DEPARTMENT OF CORRECTION,2012-04-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,86546.42,278.5,19386.92,12056.78
2022,72,DEPARTMENT OF CORRECTION,2016-03-07T00:00:00.000,QUEENS,COMMUNITY COORDINATOR,ACTIVE,73026.00,per Annum,1820,72825.99,654.5,35678.67,1249.25
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,67196.00,per Annum,1104,33073.31,126.17,3061.38,6996.80
2022,72,DEPARTMENT OF CORRECTION,2006-06-29T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,23.97,926.28,14456.55
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,67011.88,1269,34753.11,11949.08
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2036.6,74954.89,45.48,2297.97,12979.34
2022,72,DEPARTMENT OF CORRECTION,2004-02-12T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,95463.00,per Annum,2080,96448.15,0,253.92,11649.76
2022,72,DEPARTMENT OF CORRECTION,1989-07-24T00:00:00.000,QUEENS,FOOD SERVICE MANAGER,ACTIVE,62941.00,per Annum,1730,60354.49,9.25,341.61,4572.01
2022,72,DEPARTMENT OF CORRECTION,2018-07-23T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,45330.00,per Annum,0,0.00,0,0.00,64.77
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,61564.48,268.62,13035.93,7616.64
2022,72,DEPARTMENT OF CORRECTION,2015-08-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,92073.00,per Annum,1434.28,56520.67,0,0.00,10139.83
2022,72,DEPARTMENT OF CORRECTION,2018-07-23T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,62166.00,per Annum,2080,56888.43,868.97,36416.68,4750.60
2022,72,DEPARTMENT OF CORRECTION,2005-01-13T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,92073.00,per Annum,1848,81579.22,38,1474.96,28965.27
2022,72,DEPARTMENT OF CORRECTION,1996-11-14T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,92073.00,per Annum,1104,48735.36,0,0.00,32317.92
2022,72,DEPARTMENT OF CORRECTION,1999-02-11T00:00:00.000,BRONX,CORRECTION OFFICER,ON SEPARATION LEAVE,92073.00,per Annum,2080,91444.85,0,0.00,16389.03
2022,72,DEPARTMENT OF CORRECTION,2015-08-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,782.85,34182.97,800,30471.56,5898.27
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,67196.00,per Annum,2080,63502.21,12.5,318.30,5175.85
2022,72,DEPARTMENT OF CORRECTION,2004-08-12T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91561.09,960.03,67336.96,14806.95
2022,72,DEPARTMENT OF CORRECTION,2013-09-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,711.5,49471.71,14694.09
2022,72,DEPARTMENT OF CORRECTION,2006-06-29T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,118056.00,per Annum,2080,98883.43,721.98,53579.08,11741.67
2022,72,DEPARTMENT OF CORRECTION,2021-09-30T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,47857.00,per Annum,1496,33360.89,360.73,12402.05,2299.65
2022,72,DEPARTMENT OF CORRECTION,2018-01-08T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,62166.00,per Annum,672.3,18422.62,268.9,5946.99,3301.00
2022,72,DEPARTMENT OF CORRECTION,2001-12-20T00:00:00.000,QUEENS,CAPTAIN,CEASED,118056.00,per Annum,1280,74193.66,64,3149.92,15724.08
2022,72,DEPARTMENT OF CORRECTION,2006-06-29T00:00:00.000,MANHATTAN,CORRECTION OFFICER,CEASED,92073.00,per Annum,1108.05,48538.17,31,1203.29,27313.36
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,1778.28,67911.68,414.98,26884.44,10017.12
2022,72,DEPARTMENT OF CORRECTION,2019-08-12T00:00:00.000,QUEENS,STEAM FITTER,CEASED,385.00,per Day,980,53871.58,179.75,19772.50,18078.50
2022,72,DEPARTMENT OF CORRECTION,2019-02-11T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,50695.00,per Annum,-240,-2913.86,0,-21.54,1857.90
2022,72,DEPARTMENT OF CORRECTION,2004-12-16T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,1589.52,68290.79,19023.50
2022,72,DEPARTMENT OF CORRECTION,2008-11-20T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.85,986.08,48241.66,16147.58
2022,72,DEPARTMENT OF CORRECTION,2006-11-09T00:00:00.000,QUEENS,CORRECTION OFFICER,ON LEAVE,92073.00,per Annum,2016,84614.43,0,0.00,10758.68
2022,72,DEPARTMENT OF CORRECTION,2005-05-30T00:00:00.000,BRONX,CORRECTION OFFICER,ON SEPARATION LEAVE,92073.00,per Annum,2080,91820.81,0,0.00,15643.90
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,67196.00,per Annum,2080,63977.40,14.5,403.38,5492.37
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,67196.00,per Annum,800,25773.80,0,0.00,4389.94
2022,72,DEPARTMENT OF CORRECTION,2011-05-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,2052.5,80488.60,21349.46
2022,72,DEPARTMENT OF CORRECTION,2012-09-06T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,828.48,44500.91,16372.71
2022,72,DEPARTMENT OF CORRECTION,2019-07-15T00:00:00.000,QUEENS,CHAPLAIN,ACTIVE,32.12,per Hour,327.75,10333.08,0,0.00,0.00
2022,72,DEPARTMENT OF CORRECTION,2013-09-26T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,83905.78,38.52,2642.39,12160.80
2022,72,DEPARTMENT OF CORRECTION,2007-08-30T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.85,97,6651.11,12190.34
2022,72,DEPARTMENT OF CORRECTION,2018-01-08T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,62166.00,per Annum,2080,60035.85,1971.77,46656.98,8811.88
2022,72,DEPARTMENT OF CORRECTION,2015-03-05T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2048,90407.96,1205.53,46468.08,16318.81
2022,72,DEPARTMENT OF CORRECTION,2014-01-13T00:00:00.000,QUEENS,ADMINISTRATIVE ARCHITECT,CEASED,156958.00,per Annum,280,24081.24,0,0.00,3006.85
2022,72,DEPARTMENT OF CORRECTION,2017-03-06T00:00:00.000,QUEENS,CITY MEDICAL SPECIALIST,ACTIVE,91.16,per Hour,2052.88,187215.89,8,729.28,19982.59
2022,72,DEPARTMENT OF CORRECTION,2008-01-17T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,0,0.00,13299.81
2022,72,DEPARTMENT OF CORRECTION,2007-04-12T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,118056.00,per Annum,2080,119121.58,0,557.81,11513.25
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,78649.30,24.27,1252.74,11367.03
2022,72,DEPARTMENT OF CORRECTION,2001-06-07T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91488.99,311.5,22609.63,17575.21
2022,72,DEPARTMENT OF CORRECTION,2004-02-12T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,190,12443.58,14521.79
2022,72,DEPARTMENT OF CORRECTION,2000-06-01T00:00:00.000,QUEENS,CAPTAIN,ACTIVE,118056.00,per Annum,2080,119563.13,1611.25,113703.84,17431.43
2022,72,DEPARTMENT OF CORRECTION,2015-03-05T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91820.81,679.6,44272.98,12527.27
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,BRONX,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,67011.88,1147.5,30118.32,12884.06
2022,72,DEPARTMENT OF CORRECTION,2018-07-23T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,56318.00,per Annum,-16,52309.97,0,0.00,6278.16
2022,72,DEPARTMENT OF CORRECTION,2016-01-14T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,90185.07,334,21541.75,12164.04
2022,72,DEPARTMENT OF CORRECTION,2007-08-30T00:00:00.000,MANHATTAN,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,91444.85,932.3,36723.49,20507.61
2022,72,DEPARTMENT OF CORRECTION,2012-04-26T00:00:00.000,MANHATTAN,CORRECTION OFFICER,CEASED,92073.00,per Annum,960,44252.39,0,0.00,14934.51
2022,72,DEPARTMENT OF CORRECTION,2017-06-19T00:00:00.000,QUEENS,CORRECTION OFFICER,CEASED,62166.00,per Annum,80,172.33,0,-129.90,-1101.40
2022,72,DEPARTMENT OF CORRECTION,2016-06-27T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,2080,78939.25,1086.85,41642.49,14420.16
2022,72,DEPARTMENT OF CORRECTION,2016-12-19T00:00:00.000,QUEENS,CORRECTION OFFICER,ACTIVE,92073.00,per Annum,1952,51777.75,635.17,31434.05,7524.39
